1700121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
700123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1500125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
700122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1700122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
700121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1700125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
700125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1700123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1700124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
700124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1600121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
800125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1600124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
800123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1600125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
800124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
800121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1600122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1600123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
800122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1500121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1500122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1500123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1500124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
